"num","time","src","dest","protocol","length","info","src_port","dest_port","src_ip","dest_ip","hardware_src_addr","hardware_dst_addr","set"
"236","1.592700","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","273","Standard query response 0xbf43 PTR 31.87.31.10.in-addr.arpa PTR DN51ulov.SUNet NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"237","1.592700","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0x62ab PTR 71.73.31.10.in-addr.arpa PTR rescomp-15-302618.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"238","1.592700","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0x59ac PTR 84.73.31.10.in-addr.arpa PTR rescomp-15-321695.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"239","1.592700","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x4248 PTR 145.69.31.10.in-addr.arpa PTR rescomp-15-316227.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"240","1.592700","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","275","Standard query response 0x2f8c PTR 237.84.31.10.in-addr.arpa PTR DN51ul7d.SUNet NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"241","1.592701","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","273","Standard query response 0x2fd2 PTR 26.84.31.10.in-addr.arpa PTR DN51ul0q.SUNet NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"242","1.613054","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","275","Standard query response 0x7ca3 PTR 101.81.31.10.in-addr.arpa PTR DN51ukb5.SUNet NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"243","1.613058","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","275","Standard query response 0xcfe4 PTR 248.84.31.10.in-addr.arpa PTR DN51ul7o.SUNet NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"244","1.613061","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x4cc7 PTR 159.68.31.10.in-addr.arpa PTR rescomp-15-320118.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"245","1.613063","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x286b PTR 104.132.15.10.in-addr.arpa PTR DN0a0f8468.SUNet NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"246","1.613064","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0xc4e7 PTR 32.65.31.10.in-addr.arpa PTR rescomp-14-267168.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"247","1.613066","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0xffc3 PTR 84.79.31.10.in-addr.arpa PTR rescomp-15-239895.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"248","1.613069","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0x547d PTR 66.69.31.10.in-addr.arpa PTR rescomp-15-314490.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"249","1.613074","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x9556 PTR 105.67.31.10.in-addr.arpa PTR rescomp-15-292095.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"250","1.613075","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0x44e2 PTR 32.79.31.10.in-addr.arpa PTR rescomp-14-288818.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"251","1.613076","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","151","Standard query response 0x22f1 PTR 255.255.255.255.in-addr.arpa SOA 255.255.255.255.IN-ADDR.ARPA","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"252","1.613077","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0xf794 PTR 54.66.31.10.in-addr.arpa PTR rescomp-15-312721.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"253","1.613094","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","449","Standard query response 0x267b PTR 12.77.13.31.in-addr.arpa PTR xx-fbcdn-shv-01-sjc2.fbcdn.net NS ns3.facebook.com NS ns4.facebook.com NS a.ns.facebook.com NS ns5.facebook.com NS b.ns.facebook.com A 69.171.239.12 AAAA 2a03:2880:fffe:c:face:b00c:0:35 A 69.171.255.12 AAAA 2a03:2880:ffff:c:face:b00c:0:35 A 66.220.151.20 AAAA 2a03:2880:fffe:c:face:b00c:0:35 A 69.171.245.32 AAAA 2a03:2880:ffff:c:face:b00c:0:35 A 66.220.145.65 AAAA 2a03:2880:fffe:c:face:b00c:0:35","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"254","1.613094","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","145","Standard query response 0xe9c8 No such name PTR 250.255.255.239.in-addr.arpa SOA sns.dns.icann.org","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"255","1.613095","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x45bf PTR 163.79.31.10.in-addr.arpa PTR rescomp-15-324013.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"256","1.613095","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0xad9b PTR 90.67.31.10.in-addr.arpa PTR rescomp-15-298287.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"257","1.613095","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0x4dd0 PTR 86.69.31.10.in-addr.arpa PTR rescomp-15-239085.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"258","1.613095","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x6fd7 PTR 107.78.31.10.in-addr.arpa PTR rescomp-15-239270.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"259","1.613095","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0xe129 PTR 192.64.31.10.in-addr.arpa PTR rescomp-15-317618.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"260","1.613095","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0xc2b2 PTR 75.78.31.10.in-addr.arpa PTR rescomp-15-314333.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"261","1.613096","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","278","Standard query response 0x9d53 PTR 62.140.19.172.in-addr.arpa PTR Paloma-AP-2141.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"262","1.613096","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","273","Standard query response 0xeb9e PTR 20.80.31.10.in-addr.arpa PTR DN51uk0k.SUNet NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"263","1.613097","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","164","Standard query response 0xad1f No such name PTR 255.95.31.10.in-addr.arpa SOA iron.stanford.edu","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"264","1.613097","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x2823 PTR 164.132.15.10.in-addr.arpa PTR DN0a0f84a4.SUNet NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"265","1.613097","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","276","Standard query response 0x7ad5 PTR 128.70.31.10.in-addr.arpa PTR theresaprinter.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"266","1.613098","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","279","Standard query response 0x4082 PTR 127.68.31.10.in-addr.arpa PTR rescomp-15-315984.stanford.edu NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"267","1.613098","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","275","Standard query response 0x5837 PTR 105.85.31.10.in-addr.arpa PTR DN51ulb9.SUNet NS ice.stanford.edu NS iron.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"268","1.613098","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","277","Standard query response 0xb1ed PTR 83.78.31.10.in-addr.arpa PTR rescomp-15-300020.stanford.edu NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"269","1.613099","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","273","Standard query response 0xbf24 PTR 24.85.31.10.in-addr.arpa PTR DN51ul8o.SUNet NS iron.stanford.edu NS ice.stanford.edu A 171.64.1.234 AAAA 2607:f6d0:0:53::64:53 A 171.67.1.234 AAAA 2607:f6d0:0:53::67:53","53","58969","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"353","2.577294","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x70bb PTR 66.75.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"354","2.578365","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","86","Standard query 0xa070 PTR 139.132.15.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"355","2.578813","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x9a52 PTR 80.72.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"356","2.579446","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xb68d PTR 59.65.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"357","2.579594","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xc056 PTR 46.76.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"358","2.579725","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x296f PTR 136.66.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"359","2.579840","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x3d9b PTR 65.73.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"360","2.579949","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x9a8f PTR 126.72.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"361","2.580051","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x3274 PTR 162.66.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"362","2.580152","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0xffcb PTR 168.78.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"363","2.580251","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xfd72 PTR 36.72.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"364","2.580354","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0xb324 PTR 149.67.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"365","2.580448","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xa13c PTR 71.76.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"366","2.580542","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x5baf PTR 183.70.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"367","2.580634","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0xa128 PTR 155.78.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"368","2.580735","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0xddfb PTR 123.67.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"369","2.580829","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x7f8e PTR 182.74.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"370","2.580927","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x1fff PTR 51.87.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"371","2.581018","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xb52a PTR 60.75.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"372","2.581109","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x4629 PTR 62.87.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"373","2.581199","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x9e83 PTR 26.132.15.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"374","2.581288","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x898d PTR 129.67.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"375","2.581376","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x5938 PTR 71.65.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"376","2.581465","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0xa8dd PTR 130.67.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"377","2.581553","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0xc824 PTR 33.132.15.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"378","2.581642","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xb4f0 PTR 47.67.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"379","2.581734","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x4e25 PTR 60.73.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"380","2.581824","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x2a81 PTR 13.132.15.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"381","2.581912","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xf0cc PTR 84.72.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"382","2.581999","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","86","Standard query 0x9bfe PTR 112.132.15.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"383","2.582087","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","86","Standard query 0xbd82 PTR 126.132.15.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"384","2.582174","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0xeefb PTR 53.75.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"385","2.582262","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","86","Standard query 0x2b24 PTR 155.132.15.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"386","2.582351","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","84","Standard query 0x6ba1 PTR 90.77.31.10.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"387","2.582440","rescomp-15-239085.stanford.edu","iron.stanford.edu","DNS","85","Standard query 0x6e34 PTR 234.1.67.171.in-addr.arpa","58969","53","10.31.69.86","171.67.1.234","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
